Time	Filtered Position	Position	Load	Accelerometer	Drive	Trigger	Spool_1	Spool_2	Strain	lower Head GREEN(Way)	upper Head RED(Way)	Head(Strain)	Head(Strain rate)
s	mm	mm	kN	g	V	V	V	V	mm	mm	mm	%	1/s
0.00400200	-45.16533279	-45.09120941	0.16036953	-5.71154881	-2.27050781	4.81933594	-2.36328125	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00403535	-45.13033295	-45.01630783	-0.40847811	-5.71154881	-2.27050781	4.81445312	-2.35839844	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00406870	-45.09545517	-45.01630783	0.04660000	5.18835354	-2.26074219	4.81933594	-2.33398437	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00410205	-45.06104279	-45.31591797	0.16036953	-0.26159766	-2.26562500	4.81933594	-2.32421875	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00413540	-45.02761078	-45.09120941	0.16036953	-5.71154881	-2.27050781	4.81445312	-2.31445312	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00416875	-44.99525452	-44.94140625	-0.18093906	-22.06140327	-2.26074219	4.81445312	-2.34375000	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00420210	-44.96349716	-44.94140625	-0.86355627	-0.26159766	-2.28027344	4.81445312	-2.35351562	-0.09277344	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00423545	-44.93193817	-44.94140625	-0.06716953	-0.26159766	-2.27050781	4.81445312	-2.36816406	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00426880	-44.90055847	-44.94140625	0.27413908	-0.26159766	-2.26562500	4.81933594	-2.32910156	-0.09765625	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00430215	-44.86953354	-45.16611481	0.16036953	10.63830471	-2.27050781	4.81445312	-2.31445312	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00433550	-44.83880997	-44.64179611	0.16036953	10.63830471	-2.27050781	4.81445312	-2.33398437	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00436885	-44.80789566	-44.64179611	0.16036953	-5.71154881	-2.27050781	4.81933594	-2.34863281	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00440220	-44.77627945	-44.71669769	0.16036953	-22.06140327	-2.27050781	4.81445312	-2.35839844	-0.11230469	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00443555	-44.74388123	-44.71669769	0.16036953	-0.26159766	-2.26562500	4.81933594	-2.33398437	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00446890	-44.71115494	-44.86650467	0.16036953	10.63830471	-2.27050781	4.82421875	-2.31933594	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00450225	-44.67868805	-44.79160309	0.38790861	10.63830471	-2.27050781	4.81445312	-2.31445312	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00453560	-44.64661026	-44.56689453	0.16036953	-0.26159766	-2.28027344	4.81445312	-2.32910156	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00456895	-44.61448288	-44.41709137	0.16036953	5.18835354	-2.26562500	4.81933594	-2.38281250	-0.10253906	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
0.00460230	-44.58182907	-44.64179611	0.16036953	-0.26159766	-2.27050781	4.81445312	-2.33886719	-0.09765625	0.00000000	0.00000000	0.00000000	0.00000000	10.81579747
