Time	Filtered Position	Position	Load	Accelerometer	Drive	Trigger	Spool_1	Spool_2	Strain	lower Head GREEN(Way)	upper Head RED(Way)	Head(Strain)	Head(Strain rate)
s	mm	mm	kN	g	V	V	V	V	mm	mm	mm	%	1/s
0.00073150	-45.24101639	-45.31591797	0.27413908	-16.61145210	-4.55078125	4.80957031	-4.59960937	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00073815	-45.20812607	-45.24101639	-0.29470858	-0.26159766	-4.55566406	4.80957031	-4.58496094	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00074480	-45.17521286	-45.09120941	0.16036953	5.18835354	-4.56054687	4.80957031	-4.62402344	-0.09765625	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00075145	-45.14228058	-45.09120941	0.16036953	-5.71154881	-4.56054687	4.80468750	-4.59960937	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00075810	-45.10932159	-45.16611481	0.16036953	-0.26159766	-4.56054687	4.80468750	-4.59472656	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00076475	-45.07633972	-45.16611481	-0.06716953	10.63830471	-4.56054687	4.80468750	-4.58496094	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00077140	-45.04334259	-45.24101639	0.16036953	5.18835354	-4.57519531	4.80957031	-4.59960937	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00077805	-45.01034164	-45.24101639	0.16036953	-5.71154881	-4.56054687	4.80957031	-4.59472656	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00078470	-44.97734070	-45.16611481	0.50167811	37.88806152	-4.56542969	4.80468750	-4.58496094	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00079135	-44.94434738	-45.01630783	0.16036953	5.18835354	-4.56542969	4.80957031	-4.59960937	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00079800	-44.91136551	-44.86650467	0.16036953	-0.26159766	-4.57031250	4.80957031	-4.60449219	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00080465	-44.87839890	-44.79160309	0.16036953	-11.16149998	-4.56542969	4.80957031	-4.57031250	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00081130	-44.84543610	-44.86650467	0.27413908	-0.26159766	-4.56542969	4.80957031	-4.55566406	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00081795	-44.81246567	-44.49199295	0.04660000	-22.06140327	-4.54589844	4.80957031	-4.56542969	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00082460	-44.77948761	-44.86650467	0.16036953	-0.26159766	-4.56054687	4.80957031	-4.58496094	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00083125	-44.74649048	-44.94140625	0.16036953	5.18835354	-4.56542969	4.80468750	-4.64355469	-0.13671875	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00083790	-44.71349716	-45.09120941	0.27413908	-0.26159766	-4.56542969	4.80957031	-4.60937500	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00084455	-44.68051147	-44.79160309	0.04660000	-11.16149998	-4.56542969	4.80957031	-4.59960937	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00085120	-44.64754105	-44.71669769	-0.40847811	10.63830471	-4.57031250	4.80468750	-4.60449219	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00085785	-44.61459351	-44.71669769	0.04660000	-16.61145210	-4.56054687	4.80468750	-4.61425781	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00086450	-44.58167267	-44.86650467	0.16036953	5.18835354	-4.56054687	4.80468750	-4.59472656	-0.02929687	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00087115	-44.54878235	-44.79160309	0.16036953	-5.71154881	-4.55566406	4.80957031	-4.60449219	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00087780	-44.51592636	-44.56689453	0.04660000	10.63830471	-4.57031250	4.80957031	-4.60449219	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00088445	-44.48310852	-44.64179611	0.50167811	-16.61145210	-4.58007812	4.80957031	-4.60937500	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00089110	-44.45032501	-44.56689453	0.16036953	5.18835354	-4.56054687	4.81445312	-4.58984375	-0.03906250	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00089775	-44.41757202	-44.49199295	0.27413908	5.18835354	-4.56542969	4.80468750	-4.60449219	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00090440	-44.38485336	-44.56689453	0.04660000	-0.26159766	-4.56542969	4.80957031	-4.64355469	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
0.00091105	-44.35216904	-44.56689453	0.27413908	-0.26159766	-4.56542969	4.80957031	-4.63378906	-0.03906250	0.00000000	0.00000000	0.00000000	0.00000000	8.03118398
