Time	Filtered Position	Position	Load	Accelerometer	Drive	Trigger	Spool_1	Spool_2	Strain	lower Head GREEN(Way)	upper Head RED(Way)	Head(Strain)	Head(Strain rate)
s	mm	mm	kN	g	V	V	V	V	mm	mm	mm	%	1/s
0.00053200	-46.14588928	-45.99003983	0.38790861	-43.86120605	-4.57031250	4.80957031	-4.62402344	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00053865	-46.11397934	-46.06494141	0.16036953	-11.16149998	-4.56054687	4.80957031	-4.69726562	-0.11718750	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00054530	-46.08206558	-46.13984299	0.16036953	-27.51135445	-4.56054687	4.80957031	-4.65332031	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00055195	-46.05012894	-45.99003983	0.27413908	5.18835354	-4.56542969	4.80957031	-4.62890625	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00055860	-46.01817322	-45.91513824	0.27413908	-27.51135445	-4.56054687	4.81445312	-4.63378906	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00056525	-45.98619080	-46.06494141	-0.52224767	26.98815727	-4.58496094	4.80957031	-4.66308594	-0.10742187	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00057190	-45.95417786	-46.06494141	0.16036953	-5.71154881	-4.56054687	4.80957031	-4.59960937	-0.02929687	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00057855	-45.92214203	-45.99003983	0.27413908	-0.26159766	-4.56054687	4.80957031	-4.62402344	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00058520	-45.89009476	-45.99003983	0.16036953	-5.71154881	-4.55566406	4.81445312	-4.61914062	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00059185	-45.85804367	-46.21474457	0.27413908	-0.26159766	-4.56542969	4.80957031	-4.61914062	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00059850	-45.82600021	-46.13984299	0.50167811	-11.16149998	-4.55566406	4.80468750	-4.60449219	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00060515	-45.79397202	-45.84023285	0.16036953	-5.71154881	-4.56054687	4.80957031	-4.60449219	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00061180	-45.76196671	-45.76533127	0.16036953	-5.71154881	-4.56542969	4.80957031	-4.62402344	-0.11718750	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00061845	-45.72997665	-45.69042969	0.16036953	-22.06140327	-4.56054687	4.80957031	-4.60937500	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00062510	-45.69799805	-45.84023285	0.27413908	-0.26159766	-4.55566406	4.80468750	-4.61914062	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00063175	-45.66602325	-45.61552811	0.04660000	5.18835354	-4.54589844	4.80957031	-4.62402344	-0.08789062	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00063840	-45.63405228	-45.84023285	0.16036953	5.18835354	-4.56542969	4.81445312	-4.59472656	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00064505	-45.60209656	-45.99003983	-0.18093906	-16.61145210	-4.55078125	4.80957031	-4.59960937	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00065170	-45.57017136	-45.91513824	0.16036953	-5.71154881	-4.56054687	4.80957031	-4.58007812	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00065835	-45.53828430	-45.69042969	0.16036953	-5.71154881	-4.55566406	4.80957031	-4.60937500	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00066500	-45.50643539	-45.54062653	0.16036953	-16.61145210	-4.56054687	4.80957031	-4.62402344	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00067165	-45.47462082	-45.61552811	-0.06716953	-0.26159766	-4.55566406	4.80957031	-4.61914062	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00067830	-45.44282913	-45.31591797	1.18429530	-5.71154881	-4.55566406	4.80957031	-4.61914062	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00068495	-45.41104889	-45.16611481	0.16036953	-0.26159766	-4.56054687	4.80957031	-4.61914062	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00069160	-45.37926102	-45.16611481	0.04660000	-11.16149998	-4.56054687	4.80957031	-4.62402344	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00069825	-45.34745407	-45.31591797	0.16036953	-0.26159766	-4.56054687	4.80468750	-4.62402344	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00070490	-45.31562042	-45.39081955	0.72921717	-11.16149998	-4.56542969	4.80957031	-4.62890625	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00071155	-45.28375626	-45.39081955	-0.63601720	-0.26159766	-4.54101562	4.80957031	-4.62402344	-0.03906250	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00071820	-45.25187683	-45.46572113	0.16036953	-0.26159766	-4.56054687	4.80957031	-4.62402344	-0.04882812	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00072485	-45.21998978	-45.39081955	0.16036953	-5.71154881	-4.56054687	4.80957031	-4.61914062	-0.05371094	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00073150	-45.18810272	-45.39081955	0.16036953	-11.16149998	-4.56054687	4.80957031	-4.63867187	-0.04394531	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00073815	-45.15622330	-45.24101639	-0.18093906	-22.06140327	-4.56054687	4.80957031	-4.64843750	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00074480	-45.12434769	-45.31591797	0.16036953	21.53820610	-4.58496094	4.80957031	-4.62890625	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00075145	-45.09247589	-45.09120941	0.16036953	-0.26159766	-4.56054687	4.80468750	-4.63867187	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00075810	-45.06060791	-45.01630783	0.16036953	10.63830471	-4.56054687	4.80957031	-4.62402344	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00076475	-45.02873230	-44.86650467	0.16036953	5.18835354	-4.56054687	4.80957031	-4.62402344	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00077140	-44.99684525	-44.94140625	0.27413908	-0.26159766	-4.57031250	4.80957031	-4.61914062	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00077805	-44.96493912	-44.94140625	0.16036953	-16.61145210	-4.56542969	4.80468750	-4.60937500	-0.06835937	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00078470	-44.93301010	-44.79160309	0.16036953	-16.61145210	-4.56054687	4.80957031	-4.61425781	-0.07812500	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00079135	-44.90105057	-44.49199295	0.50167811	-32.96130371	-4.57519531	4.80468750	-4.61425781	-0.07324219	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00079800	-44.86904526	-44.86650467	0.16036953	-5.71154881	-4.56054687	4.80468750	-4.68750000	-0.15136719	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00080465	-44.83699799	-45.09120941	0.16036953	-5.71154881	-4.56054687	4.80957031	-4.59960937	-0.09277344	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00081130	-44.80492783	-45.24101639	0.16036953	-11.16149998	-4.56542969	4.80957031	-4.61914062	-0.09277344	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00081795	-44.77284622	-45.01630783	0.16036953	-22.06140327	-4.55566406	4.80957031	-4.61425781	-0.08300781	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00082460	-44.74077225	-45.01630783	-0.40847811	21.53820610	-4.58007812	4.80957031	-4.61425781	-0.10742187	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00083125	-44.70871353	-44.79160309	0.04660000	-0.26159766	-4.56054687	4.80957031	-4.55566406	-0.00488281	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00083790	-44.67666626	-44.64179611	0.16036953	5.18835354	-4.56054687	4.80957031	-4.59960937	-0.05859375	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
0.00084455	-44.64463806	-44.56689453	0.04660000	-0.26159766	-4.56054687	4.81445312	-4.61914062	-0.06347656	0.00000000	0.00000000	0.00000000	0.00000000	26.29099045
